City,State,Hotel_ID,Hotel_Name,Country
Pune,Maharashtra,2813451,NP Hospitality Amanora 1,India
Pune,Maharashtra,74711,Vivanta by Taj Blue Diamond,India
Pune,Maharashtra,1686518,"The Fern Residency, MIDC, Pune",India
Pune,Maharashtra,816250,Hotel Raj,India
Pune,Maharashtra,3022205,Camp Pawana Star Lighting,India
Pune,Maharashtra,2121488,OYO 7275 near Baner Road,India
Pune,Maharashtra,2966592,Sham Sharan Homestay,India
Pune,Maharashtra,2322877,"Home Stay Inn, Baner",India
Pune,Maharashtra,336761,Hyatt Regency Pune,India
Pune,Maharashtra,2394523,OYO 8717 Everest Inn Hotel,India
Pune,Maharashtra,2655925,"Apartment in Pune, by GuestHouser",India
Pune,Maharashtra,816284,Hotel Ravikant,India
Chennai,Tamil Nadu,3099683,century homes,India
Chennai,Tamil Nadu,2887616,Krown aptel,India
Chennai,Tamil Nadu,2683051,Hotel Thalapathi,India
Chennai,Tamil Nadu,2800968,Treebo Sekaran,India
Chennai,Tamil Nadu,2935634,Ulo Chennai Deluxe,India
Chennai,Tamil Nadu,3081933,classic vacation club,India
Chennai,Tamil Nadu,2987068,Serviced apartment,India
Chennai,Tamil Nadu,2768794,Vivi's by Fat Rhino,India
Chennai,Tamil Nadu,2170603,Eden Homestay,India
Chennai,Tamil Nadu,3109326,I way residency,India
Chennai,Tamil Nadu,1266328,Hotel Pratap Plaza,India
Chennai,Tamil Nadu,2957620,Yeldi Guest House,India
Chennai,Tamil Nadu,2691938,ITS South - East Residency,India
Chennai,Tamil Nadu,2708144,ST.Thomasinn,India
Chennai,Tamil Nadu,2003359,Century Palace,India
Kolkata,West Bengal,2488249,OYO 9000 New Town,India
Kolkata,West Bengal,3040623,Treebo Hoops,India
Kolkata,West Bengal,2479744,Saa Hospitality,India
Kolkata,West Bengal,2006630,Hotel Cecil,India
Kolkata,West Bengal,1520717,OYO 1846 Hotel Neeranand Regency,India
Kolkata,West Bengal,1481078,OYO 1188 Hotel Tangerine Guest House,India
Kolkata,West Bengal,2995991,Radical Guest House,India
Kolkata,West Bengal,2121464,OYO 5811 Seacom Inn YMCA Esplanade,India
Kolkata,West Bengal,1343620,14 Square Kasba,India
Kolkata,West Bengal,3103643,Kings Homestay,India
Kolkata,West Bengal,2121465,OYO 6604 Sai Residency Salt Lake,India
Kolkata,West Bengal,1829422,OYO 3363 near Sarat Bose Road,India
Kolkata,West Bengal,2763636,Sri Radhamoni Guest House,India
Kolkata,West Bengal,2208312,The Inn,India
Kolkata,West Bengal,1829426,OYO 3418 Hotel Amit,India
New Delhi,Delhi NCR,1332623,Roseate House New Delhi,India
New Delhi,Delhi NCR,2966867,Shanti Kunj apartments,India
New Delhi,Delhi NCR,320659,Ahuja Residency Sunder Nagar,India
New Delhi,Delhi NCR,3079404,Hotel Gold Star Inn,India
New Delhi,Delhi NCR,74738,Vivanta by Taj Ambassador,India
New Delhi,Delhi NCR,435102,Hotel City Star,India
New Delhi,Delhi NCR,471370,ITC Maurya New Delhi A Luxury Collection Hotel,India
New Delhi,Delhi NCR,439042,"Lemon Tree Premier, Delhi Airport",India
New Delhi,Delhi NCR,2788498,OYO Townhouse 033 Siri Fort,India
New Delhi,Delhi NCR,366289,Country Inn By Radisson Delhi Saket,India
New Delhi,Delhi NCR,2250790,The Lotus Apartment,India
New Delhi,Delhi NCR,1055859,WelcomHotel Dwarka - Member ITC Hotel Group,India
New Delhi,Delhi NCR,1591538,"Pride Plaza Hotel, Aerocity New Delhi",India
New Delhi,Delhi NCR,2278790,Builders Apartment,India
New Delhi,Delhi NCR,3108449,उपवन Bed and Breakfast (We At Home),India
Varanasi,Uttar Pradesh,2339475,Shraddha Saburi Paying Guest House,India
Varanasi,Uttar Pradesh,3029145,OYO 10969 Hotel US Residency,India
Varanasi,Uttar Pradesh,1641832,Jade Inn Hotel,India
Varanasi,Uttar Pradesh,857004,Varanasi Home Stay,India
Varanasi,Uttar Pradesh,1054263,Marigold Guest House,India
Varanasi,Uttar Pradesh,2992465,Holiday Inn Varanasi,India
Varanasi,Uttar Pradesh,337961,The Amayaa,India
Varanasi,Uttar Pradesh,1590498,Shrikunj,India
Varanasi,Uttar Pradesh,2752197,Hotel Divya,India
Varanasi,Uttar Pradesh,2098044,Well Furnished Homestay near Mall Road,India
Varanasi,Uttar Pradesh,3003573,Stay Banaras,India
Varanasi,Uttar Pradesh,1470714,Hotel Baijnath Dham,India
Varanasi,Uttar Pradesh,2622422,Srishti Shelter,India
Varanasi,Uttar Pradesh,866032,Ishan Paying Guest House,India
Varanasi,Uttar Pradesh,2589211,Hotel Venkatesh,India
Agra,Uttar Pradesh,3058659,hotel pankaj,India
Agra,Uttar Pradesh,1482295,Vimegh Homestay,India
Agra,Uttar Pradesh,2575265,Traditional Homestay,India
Agra,Uttar Pradesh,1002548,Hotel Atulyaa Taj,India
Agra,Uttar Pradesh,2569722,Hotel Kirandeep,India
Agra,Uttar Pradesh,495695,"Mansingh Palace, Agra",India
Agra,Uttar Pradesh,347305,Sai Palace,India
Agra,Uttar Pradesh,2208266,Hotel Riddhee Siddhee,India
Agra,Uttar Pradesh,2939792,New Weston Hostel,India
Agra,Uttar Pradesh,1678859,Bliss Home Stay,India
Jaipur,Rajasthan,2892795,OYO 10249 Hotel Gurukripa,India
Agra,Uttar Pradesh,577147,Hotel Ajay International,India
Agra,Uttar Pradesh,1141004,Lucky Restaurant & Guest House,India
Agra,Uttar Pradesh,2002263,Moustache Agra,India
Agra,Uttar Pradesh,300676,Taj Inn Hotel,India
Agra,Uttar Pradesh,2334369,Indian Homestay,India
Jaipur,Rajasthan,1966816,OYO 7197 Cordon Vay,India
Jaipur,Rajasthan,297158,Savista Retreat,India
Jaipur,Rajasthan,1520476,OYO 841 Hotel Ruby,India
Jaipur,Rajasthan,3029042,OYO 10317 Hotel Mock Orange,India
Jaipur,Rajasthan,3037452,Ashish Marriage Place,India
Jaipur,Rajasthan,3028997,OYO 621 Hotel Resolute,India
Jaipur,Rajasthan,2959981,Nandini's,India
Jaipur,Rajasthan,2910957,Aviette Signature Homes,India
Jaipur,Rajasthan,3012435,Hotel my jaipur,India
Jaipur,Rajasthan,2761913,Padmini Palace,India
Jaipur,Rajasthan,1247248,Atithi Guest House,India
Jaipur,Rajasthan,1829265,OYO 3457 Premium Hotel Sky Heights,India
Jaipur,Rajasthan,1458606,Court Shekha,India
Jaipur,Rajasthan,2936134,Garg Homes,India
Pondicherry,Pondicherry,2164680,Holiday Rental Rooms,India
Pondicherry,Pondicherry,2870708,Home Stay @ White Town - Fully Furnished,India
Pondicherry,Pondicherry,1333620,The Blue Yonder House,India
Pondicherry,Pondicherry,2795792,Villa Aurmi,India
Pondicherry,Pondicherry,2705056,Villa Umar,India
Pondicherry,Pondicherry,2305035,Sakthi Guest House,India
Pondicherry,Pondicherry,1672507,Ram Guest House,India
Pondicherry,Pondicherry,2836076,2bhk in Heart of City Near to Beach,India
Pondicherry,Pondicherry,2966159,White House,India
Pondicherry,Pondicherry,2879972,OYO Home 082 ECR Aurovile Bus Stand,India
Pondicherry,Pondicherry,3010813,Vanam resort,India
Amritsar,Punjab,458686,Hotel Veenus International,India
Pondicherry,Pondicherry,1905312,Wunderhaus,India
Pondicherry,Pondicherry,621627,FabHotel Esparan Heritage,India
Pondicherry,Pondicherry,1904744,Ponni Illam Homestay,India
Pondicherry,Pondicherry,2859925,Amrithaa residency,India
Amritsar,Punjab,1661948,REGENTA CENTRAL - AMRITSAR,India
Amritsar,Punjab,2343552,Hotel Golden Castle,India
Amritsar,Punjab,2010567,Royal Guest House,India
Amritsar,Punjab,2414105,Hotel Sai Sham,India
Amritsar,Punjab,458595,Hotel Le Golden,India
Amritsar,Punjab,339429,Comfort Inn Alstonia,India
Amritsar,Punjab,1128061,Tourist Guest House,India
Amritsar,Punjab,385460,Hotel Lawrence,India
Amritsar,Punjab,1882448,AH1 Resorts,India
Amritsar,Punjab,280757,Hotel PR Residency,India
Amritsar,Punjab,2078584,Sharma's BNB,India
Amritsar,Punjab,1977064,Hotel Grand Park,India
Amritsar,Punjab,359770,Hotel Akaal Residency,India
Amritsar,Punjab,2158577,OYO 8510 Welcome Inn,India
Ooty,Tamil Nadu,2663939,Janani Cottages,India
Ooty,Tamil Nadu,2650927,Ooty Villa Homestay,India
Ooty,Tamil Nadu,1677997,Colonels inn,India
Ooty,Tamil Nadu,2655074,"Room for 3 in a shared home, by GuestHouser",India
Ooty,Tamil Nadu,2756283,Samara MM Hill,India
Ooty,Tamil Nadu,2654356,"Accommodation for 3 near Ooty Lake, by GuestHouser",India
Ooty,Tamil Nadu,2650905,Hotel Grand Palace,India
Ooty,Tamil Nadu,1535752,Lynfields Leisure,India
Ooty,Tamil Nadu,2688277,Yaseen Cottage Two,India
Ooty,Tamil Nadu,2654401,"Cottage room close to Rose Garden, by GuestHouser",India
Ooty,Tamil Nadu,2472320,Hotel Ultimate,India
Ooty,Tamil Nadu,2655327,"Apartment stay for 6, by GuestHouser",India
Ooty,Tamil Nadu,2781677,Wild Horizon,India
Ooty,Tamil Nadu,2654340,"2-bedded boutique room for 5, by GuestHouser",India
Ooty,Tamil Nadu,2686126,The Corner House,India
Calangute,Goa,2744560,Holiday Abode Calangute,India
Calangute,Goa,2297940,Deep Residency,India
Calangute,Goa,2921965,B-30 Spacious 1BHK with Swimming Pool in Candolim,India
Calangute,Goa,2656000,"1-BHK near Calangute Beach, by GuestHouser",India
Calangute,Goa,2186809,SFX Holiday Homes,India
Calangute,Goa,2656108,"1-BR stay for solo travellers, by GuestHouser",India
Calangute,Goa,2535865,Galaxy Homes,India
Calangute,Goa,3024434,Skyone Guest House,India
Calangute,Goa,2857503,"Single boutique room with a shared pool, 3 km from Calangute beach, by GuestHouser",India
Calangute,Goa,1198022,Dom's Cafe,India
Calangute,Goa,2858107,"Simple 2-bedroom apartment, 1.9 km from Calangute beach, by GuestHouser",India
Calangute,Goa,2800553,Golden Sand Bungalow,India
Calangute,Goa,3063877,Blue Marine Resort,India
Calangute,Goa,2577961,"Sapphire Beach Guesthouse and holiday home, Goa",India
Calangute,Goa,284858,Neelams The Grand Hotel,India
Udaipur,Udaipur District ,2093726,Dreams n Dares,India
Udaipur,Udaipur District ,1282735,Hotel Devansh,India
Udaipur,Udaipur District ,2694224,Hotel Eagle Eye,India
Udaipur,Udaipur District ,336727,Gold Leaf Hotel,India
Udaipur,Udaipur District ,2905661,Hotel Krishna Palace,India
Udaipur,Udaipur District ,2036627,Hotel Saniya,India
Udaipur,Udaipur District ,3015521,Sejal Paying Guest House,India
Udaipur,Udaipur District ,2761138,Kanj Ayaan Resort,India
Udaipur,Udaipur District ,2804473,Vikram Garh Lake View,India
Udaipur,Udaipur District ,2085492,Jeewan Apartments,India
Udaipur,Udaipur District ,2832312,Barchola House,India
Udaipur,Udaipur District ,2965345,Siddhi House,India
Udaipur,Udaipur District ,2633739,Vinayaka Villa,India
Udaipur,Udaipur District ,2403334,Viaan,India
Udaipur,Udaipur District ,458750,Hotel Poonam Haveli,India
Bangalore,Karnataka,256694,La Marvella Sarovar Premiere,India
Bangalore,Karnataka,74049,Le Meridien Bangalore,India
Bangalore,Karnataka,473507,Sheraton Grand Bangalore Hotel at Brigade Gateway,India
Bangalore,Karnataka,74731,Taj West End,India
Bangalore,Karnataka,256125,The Park Bangalore,India
Bangalore,Karnataka,2543837,Soundarya Hotel,India
Bangalore,Karnataka,262501,The Chancery Pavilion,India
Bangalore,Karnataka,2542061,Hotel Samrat Residency,India
Bangalore,Karnataka,2000038,OYO 3496 Dass Suites,India
Bangalore,Karnataka,706320,Fairfield by Marriott Bengaluru Rajajinagar,India
Bangalore,Karnataka,401072,Davanam Sarovar Portico Suites,India
Bangalore,Karnataka,1999971,OYO 3099 Cherry Comforts,India
Bangalore,Karnataka,3101817,Fountain Tree by TGI,India
Bangalore,Karnataka,2371214,Wanders,India
Bangalore,Karnataka,1059823,Nagarjuna Suites,India
Gurgaon,Haryana,3080201,OYO 7530 Sector 57,India
Gurgaon,Haryana,2488276,OYO 8927 US Executive Suites,India
Gurgaon,Haryana,2939578,"Lemon Tree Hotel, Sohna Road",India
Gurgaon,Haryana,2935908,Empire inn,India
Gurgaon,Haryana,2593718,Hotel Amaraa,India
Gurgaon,Haryana,2852531,Swift House,India
Gurgaon,Haryana,2804111,OYO Rooms 813 near Omaxe City Centre,India
Gurgaon,Haryana,1999555,OYO 6565 Aster Garden,India
Gurgaon,Haryana,2629838,Starline Residency,India
Gurgaon,Haryana,3034011,Camria Inn and Suites Malsouri Avenue,India
Gurgaon,Haryana,2975900,Green Earth,India
Gurgaon,Haryana,2818954,Aambson View,India
Gurgaon,Haryana,2940021,Hotel Empire Grand,India
Candolim,Goa,2884310,4 BHK Budget Villa by SSM Homestay,India
Gurgaon,Haryana,3023048,The Essence Suite,India
Gurgaon,Haryana,2760285,wood stay inn,India
Candolim,Goa,2281265,Villa Malaika Candolim,India
Candolim,Goa,2897413,Prince Apartment 106,India
Candolim,Goa,2988844,Candolim Courtyard,India
Candolim,Goa,2288490,A stunning Vacation Home in Candolim,India
Candolim,Goa,2295540,A stunning luxurious villa in Candolim,India
Candolim,Goa,2903319,APARTMENT AS-6,India
Candolim,Goa,2656689,"2-BR apartment for 8, by GuestHouser",India
Candolim,Goa,2161904,The Lily Pond Villa,India
Candolim,Goa,2839208,Guellen Guest House,India
Candolim,Goa,3059607,Villa Samaara10 Candolim Beach 500mts,India
Candolim,Goa,3109205,Pacific Casa,India
Candolim,Goa,1248443,Greenwood Meadows Service Apartment,India
Candolim,Goa,2295598,1 Bedroom Bungalow - VEP,India
Candolim,Goa,2815980,happyhome,India
Cochin,Kerala,2013960,Sree Gokulam Cruise Lines,India
Cochin,Kerala,1336612,The Pavilion Luxury Suites,India
Cochin,Kerala,2671400,Kattikatt,India
Cochin,Kerala,2178641,Daliya Homestay,India
Cochin,Kerala,1671099,Shines Villa,India
Cochin,Kerala,1664022,ABAL Homestay,India
Cochin,Kerala,2547143,Biju's Tourist Home,India
Cochin,Kerala,2136985,Sanfort Homestay,India
Cochin,Kerala,3001927,alife ayurvedam,India
Cochin,Kerala,1501095,Orion Skywings,India
Cochin,Kerala,2859967,Miltone Guest House,India
Cochin,Kerala,3002797,SILVER AQUINO APARTMENT 1BHK,India
Cochin,Kerala,2804136,OYO 8268 Gokul Ottupura,India
Cochin,Kerala,1662912,OYO 2671 Hotel IMA House,India
Cochin,Kerala,3025526,Koduvely House,India
Pune,Maharashtra,2805891,Apartment For Female,India
Pune,Maharashtra,297588,Hyatt Pune,India
Pune,Maharashtra,1850349,12 Star Garuda,India
Pune,Maharashtra,2761572,Hotel Mint Highstreet,India
Pune,Maharashtra,2083144,Dove Aparments,India
Pune,Maharashtra,2829767,Feel Like Home Apartment,India
Pune,Maharashtra,2602824,Hotel The Greetings,India
Pune,Maharashtra,2013503,Hotel Crystal Court,India
Pune,Maharashtra,2892359,OYO 10052 Magarpatta,India
Pune,Maharashtra,2703529,ArtlessCampers! Pawana Lake!,India
Pune,Maharashtra,2790451,Artsy Penthouse Apartment,India
Pune,Maharashtra,2154210,Radisson Blu Pune Hinjawadi,India
Pune,Maharashtra,1617979,Balaji Comfort Home,India
Pune,Maharashtra,2640733,Sharnam Villa,India
Pune,Maharashtra,2094724,Bradburrys Quiet Waters,India
Chennai,Tamil Nadu,2957620,Yeldi Guest House,India
Chennai,Tamil Nadu,2691938,ITS South - East Residency,India
Chennai,Tamil Nadu,2708144,ST.Thomasinn,India
Chennai,Tamil Nadu,2003359,Century Palace,India
Chennai,Tamil Nadu,2204802,Hotel Kailash,India
Chennai,Tamil Nadu,2339643,Kamar Residences,India
Chennai,Tamil Nadu,2614990,Sterling Suite,India
Chennai,Tamil Nadu,2765637,ARR Chennai Gateway,India
Chennai,Tamil Nadu,2817641,Hotel The Orchid Inns,India
Chennai,Tamil Nadu,2810490,Sakthi Guest House,India
Chennai,Tamil Nadu,2010535,Perks Residences,India
Chennai,Tamil Nadu,1755993,Footprint Bed & Breakfast,India
Chennai,Tamil Nadu,1477598,Citadines OMR Chennai,India
Chennai,Tamil Nadu,2887440,The Mount Riviera Hotel,India
Chennai,Tamil Nadu,2909343,Skb Hotel Grand Days,India
Kolkata,West Bengal,1662807,OYO 2417 Hotel Allenby Inn,India
Kolkata,West Bengal,1663378,OYO 2416 Hotel Sea Castle,India
Kolkata,West Bengal,1520665,OYO 1522 NPG Hotel,India
Kolkata,West Bengal,2325729,Aakash Ganga Holidays,India
Kolkata,West Bengal,2650957,Deboshree Apartment,India
Kolkata,West Bengal,2418605,Hotel Executive Point,India
Kolkata,West Bengal,1999775,OYO 3985 Apartment Gariahat,India
Kolkata,West Bengal,1999800,OYO 6206 Salt Lake,India
Kolkata,West Bengal,2127213,Classic Tower,India
Kolkata,West Bengal,1999812,OYO 6761 Aryan Residency,India
Kolkata,West Bengal,2126884,FabHotel Club Royale Airport,India
Kolkata,West Bengal,2535861,The Oval Rooms,India
Kolkata,West Bengal,2656406,"2-BR stay for four , by GuestHouser",India
Kolkata,West Bengal,2410949,Sunil Home,India
Kolkata,West Bengal,1829368,OYO 3073 Salt Lake Sector 1,India
Varanasi,Uttar Pradesh,2589211,Hotel Venkatesh,India
Varanasi,Uttar Pradesh,2984007,Ravindra Guest House,India
Varanasi,Uttar Pradesh,2402561,Madhuban Residence Apartment,India
Varanasi,Uttar Pradesh,2815167,Yoga House Om Yoga Health Society,India
Varanasi,Uttar Pradesh,2088722,RLJ Guest House,India
Varanasi,Uttar Pradesh,1764080,Shivratri Guest House,India
Varanasi,Uttar Pradesh,3084130,Kashi guest house,India
Varanasi,Uttar Pradesh,2824477,Varanasi villa,India
Varanasi,Uttar Pradesh,1078673,Hotel Dolphin International,India
Varanasi,Uttar Pradesh,3046094,hotel yash residency,India
Varanasi,Uttar Pradesh,2796547,indra paying guest house,India
Varanasi,Uttar Pradesh,2275826,OYO 8448 Hotel Shyamal,India
Varanasi,Uttar Pradesh,3035141,The Blue P.G. House,India
Varanasi,Uttar Pradesh,2381012,Hotel SGT Plaza,India
Varanasi,Uttar Pradesh,2605547,Bona Cafe Restaurant & Sala Guest House,India
New Delhi,Delhi NCR,3108449,उपवन Bed and Breakfast (We At Home),India
New Delhi,Delhi NCR,2593925,OYO Townhouse 013 New Friends Colony,India
New Delhi,Delhi NCR,2892813,OYO 10045 Pearls Residency,India
New Delhi,Delhi NCR,2987096,J P residency,India
New Delhi,Delhi NCR,2754169,Airport Westend Residency,India
New Delhi,Delhi NCR,3120560,OYO 10558 Hotel Qlark,India
New Delhi,Delhi NCR,300376,Park Inn by Radisson New Delhi Lajpat Nagar,India
New Delhi,Delhi NCR,439127,"Red Fox Hotel, Delhi Airport",India
New Delhi,Delhi NCR,3127477,flower Nest Apartment,India
New Delhi,Delhi NCR,3120561,OYO 10750 Hotel Vivek,India
New Delhi,Delhi NCR,3087340,Backpackers House,India
New Delhi,Delhi NCR,2612700,Orania B & B by Atsar,India
New Delhi,Delhi NCR,1077900,Tej Abode,India
New Delhi,Delhi NCR,2952320,The Neem,India
New Delhi,Delhi NCR,440638,"Four Points by Sheraton New Delhi, Airport Highway",India
Agra,Uttar Pradesh,2334369,Indian Homestay,India
Agra,Uttar Pradesh,802180,Hotel Clarks Shiraz,India
Agra,Uttar Pradesh,2402113,Friends Home Stay - Agra,India
Agra,Uttar Pradesh,794873,Kamal Hotel,India
Agra,Uttar Pradesh,237757,Hotel Taj Plaza,India
Agra,Uttar Pradesh,333225,Hotel Alpine,India
Agra,Uttar Pradesh,2841490,Nature Resort,India
Agra,Uttar Pradesh,1491426,N.Homestay,India
Agra,Uttar Pradesh,2371160,Hotel Avalon Taj,India
Agra,Uttar Pradesh,1803502,Hotel Castle View,India
Agra,Uttar Pradesh,2086970,Anukampa Paying Guest House,India
Agra,Uttar Pradesh,699642,Hotel Saniya Palace,India
Agra,Uttar Pradesh,1455224,Hotel Sarwan,India
Agra,Uttar Pradesh,1192076,Zostel Agra,India
Agra,Uttar Pradesh,2008270,R. K. Home Stay,India
Amritsar,Punjab,339525,Hotel Grace,India
Amritsar,Punjab,1505893,Prince Residency,India
Amritsar,Punjab,1321554,Hitesh hotel golden temple,India
Amritsar,Punjab,2032307,Shine Star BnB Homestay,India
Amritsar,Punjab,2394245,Hotel 49,India
Amritsar,Punjab,2894442,M.A LODGE,India
Amritsar,Punjab,2124528,Arora,India
Amritsar,Punjab,339471,Hotel Queensland,India
Amritsar,Punjab,361655,Hotel Teg Royal,India
Amritsar,Punjab,1396965,Hotel Popular,India
Amritsar,Punjab,1592217,Hotel Victoria International,India
Amritsar,Punjab,2107486,Hotel Shehnaz Inn,India
Amritsar,Punjab,2425435,Appna Ghar Hotel,India
Amritsar,Punjab,1949701,FabHotel Aay Kay Model Town,India
Amritsar,Punjab,2068562,Hotel Revoli Amritsar,India
Jaipur,Rajasthan,1233424,Angela's Homestay & Apartment,India
Jaipur,Rajasthan,2008189,Hotel Shrihaan,India
Jaipur,Rajasthan,2374038,International 1964,India
Jaipur,Rajasthan,2969747,Hotel Travelers Lodge,India
Jaipur,Rajasthan,2196683,OYO Premium Jaipur Railway Station(JAI035),India
Jaipur,Rajasthan,3055529,"Zade House Jaipur, Rooms with Lounge",India
Jaipur,Rajasthan,2654415,Apartment for two by GuestHouser,India
Jaipur,Rajasthan,2434688,Zingo Hotel Aditya Residency JLN Marg,India
Jaipur,Rajasthan,2559240,Hotel Zamarrud Palace,India
Jaipur,Rajasthan,329502,Ramada Jaipur,India
Jaipur,Rajasthan,2567642,Govindam,India
Jaipur,Rajasthan,2535991,A-5 ac guest house,India
Jaipur,Rajasthan,2290960,Hotel Jaipur Pride,India
Jaipur,Rajasthan,1365990,Pearl Palace Heritage - The Boutique guesthouse,India
Jaipur,Rajasthan,1259890,Laxmi Niwas Guest House,India
Ooty,Tamil Nadu,2783383,Hill Top Cottages,India
Ooty,Tamil Nadu,2030490,Glyngarth Resorts,India
Ooty,Tamil Nadu,2124340,Green Leaves The Countryside Inn,India
Ooty,Tamil Nadu,2070200,Hill Bird Homestay,India
Ooty,Tamil Nadu,2656201,"2-BR stay for six, by GuestHouser",India
Ooty,Tamil Nadu,2663368,Aaranya Inn,India
Ooty,Tamil Nadu,2654090,Misty Home Cottage,India
Ooty,Tamil Nadu,2655406,"1-BR cottage for a couple, by GuestHouser",India
Ooty,Tamil Nadu,2832454,M&M Guest House,India
Ooty,Tamil Nadu,472995,The Majestic Crown,India
Ooty,Tamil Nadu,2873793,sky cottages,India
Ooty,Tamil Nadu,2819100,Ayyas cottage,India
Ooty,Tamil Nadu,2654335,"Stay for 3 near Ooty Lake, by GuestHouser",India
Ooty,Tamil Nadu,2591556,Reuben's Home Stay,India
Ooty,Tamil Nadu,2654300,"Private room in an apartment, by GuestHouser",India
Pondicherry,Pondicherry,1663309,OYO 1990 Hotel Abirami Residency,India
Pondicherry,Pondicherry,555970,Hotel Le Royal Park,India
Pondicherry,Pondicherry,2823697,Grace Residency,India
Pondicherry,Pondicherry,2203900,D'Inn,India
Pondicherry,Pondicherry,2761651,Homestay,India
Pondicherry,Pondicherry,2402126,Casa Lakshmi,India
Pondicherry,Pondicherry,2900424,Beehive homestay,India
Pondicherry,Pondicherry,2783304,Room for Female Travelers,India
Pondicherry,Pondicherry,2640133,New Balaji Guest House,India
Pondicherry,Pondicherry,376919,Hotel Green Palace,India
Pondicherry,Pondicherry,2774066,Mermaid Inn,India
Pondicherry,Pondicherry,2796127,Hotel kings park,India
Pondicherry,Pondicherry,2167229,Kadal The Beach House,India
Pondicherry,Pondicherry,1776959,Karthik Residency,India
Pondicherry,Pondicherry,1134873,Hotel Karai,India
Calangute,Goa,357014,Sodder's Svelton Manor Hotel,India
Calangute,Goa,2656230,"Homestay for two, by GuestHouser",India
Calangute,Goa,2654234,"Private room near Calangute Beach, by GuestHouser",India
Calangute,Goa,1560086,Sabinas Nest,India
Calangute,Goa,2655924,"1-BR stay near Calangute Beach, by GuestHouser",India
Calangute,Goa,708213,Fraddie Guest House,India
Calangute,Goa,2295518,2 Bedrooms Private villa for rent in Calangute,India
Calangute,Goa,2322950,Aplonia residency,India
Calangute,Goa,2904202,Kay's Apartments,India
Calangute,Goa,2868375,Bliss Holiday Inn,India
Calangute,Goa,1223889,Viva Calangute,India
Calangute,Goa,2656154,"Cottage for a couple, by GuestHouser",India
Calangute,Goa,2925392,Pet's Cove,India
Calangute,Goa,1103604,Koito House 2-Bedroom Apartments,India
Calangute,Goa,2107180,Sapna Homes,India
Udaipur,Udaipur District ,1884067,Hotel Vishalas,India
Udaipur,Udaipur District ,1798431,Shiv Vijay Vilas,India
Udaipur,Udaipur District ,304973,Udaigarh - Udaipur,India
Udaipur,Udaipur District ,2878402,Vyomanh,India
Udaipur,Udaipur District ,1547709,Singhi Villa Guest House,India
Udaipur,Udaipur District ,342351,Dev Villa,India
Udaipur,Udaipur District ,2733748,Fateh Villa,India
Udaipur,Udaipur District ,1700267,Amantra Shilpi Resort,India
Udaipur,Udaipur District ,1268924,Raja Rani- Homestay,India
Udaipur,Udaipur District ,3057991,Shree Kant Palace,India
Udaipur,Udaipur District ,2500573,Devasya Resorts,India
Udaipur,Udaipur District ,1521058,OYO Premium Airport Road Udaipur,India
Udaipur,Udaipur District ,2655683,"Villa accommodation with shared pool, by GuestHouser",India
Udaipur,Udaipur District ,1898156,The Fern Residency Udaipur,India
Udaipur,Udaipur District ,2749635,Hotel Shubham,India
Bangalore,Karnataka,504682,DoubleTree Suites by Hilton Bangalore,India
Bangalore,Karnataka,3120565,OYO 10479 Sree Sai Comfort,India
Bangalore,Karnataka,3120533,OYO 10476 near Forum Mall,India
Bangalore,Karnataka,3120521,OYO 10475 PMR Hotel,India
Bangalore,Karnataka,3120514,OYO 10473 Basavanagudi,India
Bangalore,Karnataka,2804212,OYO 9702 Hebbal,India
Bangalore,Karnataka,447294,The Zuri Whitefield Bangalore,India
Bangalore,Karnataka,3125229,Octave Studio Hotel,India
Bangalore,Karnataka,3117418,Lotus Krest,India
Bangalore,Karnataka,3044099,Mafroosha North Bangalore,India
Bangalore,Karnataka,2178549,Mayflower Bluebell,India
Bangalore,Karnataka,3120577,OYO 10395 Hotel Dvarka INN,India
Bangalore,Karnataka,3120563,OYO 10521 GCK Suites,India
Bangalore,Karnataka,3116118,OYO 11683 Hotel YMCA,India
Bangalore,Karnataka,74740,The Gateway Hotel Residency Road,India
Gurgaon,Haryana,2290893,Hotel Kartik Inns,India
Gurgaon,Haryana,1601415,Konark Skies,India
Gurgaon,Haryana,2984918,Sai Villa,India
Gurgaon,Haryana,2869124,Hotel Exotica,India
Gurgaon,Haryana,3028993,OYO 4228 Heritage Regency,India
Gurgaon,Haryana,2094868,Enkay Residency M-Block,India
Gurgaon,Haryana,1293383,Indira Homes,India
Gurgaon,Haryana,2153048,Royal Crown,India
Gurgaon,Haryana,2593843,OYO 6589 Shubhdeep Aashiyana,India
Gurgaon,Haryana,251658,"Lemon Tree Premier 2, Gurugram",India
Gurgaon,Haryana,2036308,"Ahuja Residency - JCM 77, DLF Phase -2",India
Gurgaon,Haryana,2171039,Maxfort Guest House Gurgaon,India
Gurgaon,Haryana,2975652,Best Place to Stay,India
Gurgaon,Haryana,2173647,Maxfort Cyber City,India
Gurgaon,Haryana,320621,Ahuja Residency Park Lane Gurgaon,India
Cochin,Kerala,3025526,Koduvely House,India
Cochin,Kerala,2700818,Keralayathra Tours and Travels,India
Cochin,Kerala,2618400,GREENVILLA COCHIN with POOL,India
Cochin,Kerala,2844191,Hotel Sunnys,India
Cochin,Kerala,2727240,No :38 Home Stay,India
Cochin,Kerala,1149444,Jasmin Villa,India
Cochin,Kerala,2083238,Rona Homestay,India
